NumVisits,AvgProdCount,AvgDiscount,AvgSalesValue,MorningPct,AfternoonPct
39,7.743589744,4.947179487,17.04615385,10.25641026,61.53846154
97,6,2.76,15.57350515,13.40206186,58.7628866
587,2.36286201,2.07318569,9.88637138,35.43441227,40.88586031
173,8.49132948,6.949132948,20.75427746,82.08092486,17.34104046
44,4,1.509545455,8.694318182,4.545454545,59.09090909
17,6.941176471,3.359411765,24.90117647,17.64705882,64.70588235
145,5.703448276,3.689931034,18.22751724,24.13793103,39.31034483
334,5.592814371,2.660748503,17.47209581,24.5508982,43.41317365
165,16.06666667,7.212848485,46.96054545,32.12121212,60
156,4.352564103,0.986025641,14.77564103,8.974358974,78.20512821
51,9.803921569,7.208823529,30.00235294,43.1372549,49.01960784
96,23.97916667,13.69520833,86.41229167,33.33333333,55.20833333
70,13.07142857,9.688714286,45.83871429,35.71428571,58.57142857
36,23.30555556,16.39916667,58.39888889,11.11111111,50
41,13.68292683,6.569512195,37.19560976,17.07317073,78.04878049
29,18.5862069,8.285862069,53.49206897,20.68965517,55.17241379
65,5.138461538,2.517846154,12.49661538,20,73.84615385
20,2.8,1.4615,14.301,75,25
185,4.340540541,2.14172973,9.585405405,31.35135135,44.86486486
92,12.4673913,8.208478261,39.63467391,32.60869565,51.08695652
49,16.42857143,8.604489796,41.95755102,12.24489796,36.73469388
61,11.19672131,6.857377049,30.30360656,27.86885246,40.98360656
98,8.663265306,8.273265306,27.74479592,11.2244898,48.97959184
137,8.598540146,3.661824818,21.63875912,11.67883212,67.15328467
162,9.320987654,8.899691358,33.52475309,14.81481481,51.2345679
29,14.37931034,4.428275862,31.80655172,51.72413793,48.27586207
9,4.444444444,2.448888889,14.85333333,0,0
20,8.9,2.4135,20.348,25,50
212,8.108490566,3.674528302,27.67245283,28.30188679,59.43396226
80,16.125,16.09125,48.585875,50,32.5
124,9.177419355,4.317177419,38.99766129,23.38709677,67.74193548
117,17.72649573,12.24965812,61.09641026,47.00854701,47.86324786
196,8.87244898,3.841377551,25.13040816,12.75510204,77.04081633
1,4,0.25,8.17,0,100
73,12.05479452,14.59917808,41.78794521,31.50684932,52.05479452
13,9.461538462,8.163076923,49.87692308,46.15384615,30.76923077
63,5.158730159,2.617301587,12.16507937,33.33333333,55.55555556
58,6.534482759,2.474655172,15.58931034,15.51724138,65.51724138
70,4.014285714,1.712571429,10.76228571,4.285714286,71.42857143
5,7,1.356,16.964,20,80
22,6.681818182,5.172727273,21.73318182,40.90909091,50
57,15.49122807,8.218947368,40.33052632,21.05263158,63.15789474
151,12.25827815,5.173112583,31.28344371,34.43708609,58.94039735
7,33.71428571,22.59285714,73.76285714,28.57142857,71.42857143
18,2.944444444,2.732777778,10.47444444,11.11111111,50
32,12,5.153125,39.1928125,37.5,37.5
66,8.439393939,5.083939394,22.0519697,22.72727273,56.06060606
55,7.109090909,4.561636364,21.64563636,52.72727273,41.81818182
16,4.25,1.213125,17.32125,87.5,12.5
346,8.930635838,3.480057803,22.84208092,48.26589595,45.0867052
373,4.536193029,3.1269437,14.54565684,27.61394102,52.8150134
25,21.96,11.5428,44.5776,56,40
161,13.45962733,16.24701863,75.34167702,3.726708075,57.14285714
66,14.65151515,3.744242424,35.44348485,16.66666667,66.66666667
47,15.06382979,8.177021277,38.86659574,19.14893617,57.44680851
17,5.235294118,1.957647059,17.36647059,17.64705882,58.82352941
105,12.3047619,5.309142857,35.64657143,23.80952381,69.52380952
153,11.70588235,7.261699346,32.19849673,33.9869281,49.67320261
32,9.96875,6.8628125,25.5978125,56.25,37.5
112,8.392857143,5.374732143,18.49241071,27.67857143,66.07142857
53,5.528301887,1.996981132,16.20377358,30.18867925,45.28301887
3,2.666666667,0.096666667,9.78,66.66666667,33.33333333
277,6.862815884,2.159061372,20.69267148,7.220216606,75.81227437
72,10.80555556,9.26,27.56361111,43.05555556,48.61111111
40,7.8,3.959,22.56925,35,60
183,7.693989071,3.30726776,24.99956284,20.21857923,45.90163934
130,9.369230769,5.579615385,27.55015385,42.30769231,19.23076923
17,8.235294118,2.352941176,21.99,23.52941176,52.94117647
56,12.66071429,6.932857143,32.69892857,62.5,28.57142857
53,8.245283019,3.151886792,27.85320755,7.547169811,58.49056604
40,9.1,7.96825,26.516,45,45
23,5,1.682608696,17.47304348,13.04347826,43.47826087
64,15.765625,8.0265625,43.63859375,18.75,59.375
465,2.103225806,0.383032258,2.828903226,51.1827957,28.17204301
34,11.08823529,15.47352941,38.49294118,29.41176471,47.05882353
87,8.057471264,5.097701149,17.89804598,13.79310345,54.02298851
45,8.755555556,4.378888889,31.36111111,6.666666667,31.11111111
69,19.24637681,8.010434783,63.51028986,26.08695652,46.37681159
65,5.123076923,4.755076923,19.52446154,75.38461538,24.61538462
93,10.37634409,4.671182796,35.27666667,5.376344086,51.61290323
47,13.5106383,8.263404255,37.96148936,17.0212766,44.68085106
123,7.284552846,4.402764228,18.80910569,26.01626016,61.78861789
104,12.60576923,4.570769231,35.55336538,65.38461538,34.61538462
131,4.946564885,2.320305344,12.17442748,40.45801527,44.27480916
56,23.5,8.269285714,47.505,19.64285714,80.35714286
122,7.073770492,6.788688525,27.36885246,9.016393443,70.49180328
55,12.72727273,6.451454545,30.48654545,9.090909091,69.09090909
93,15.88172043,9.486236559,45.7616129,20.43010753,70.96774194
98,5.93877551,3.767857143,23.4627551,9.183673469,53.06122449
39,8.358974359,4.989230769,21.92076923,38.46153846,61.53846154
52,5.692307692,4.610769231,16.41634615,28.84615385,71.15384615
44,18.70454545,15.43340909,52.03340909,56.81818182,40.90909091
265,10.20377358,4.245358491,27.39279245,22.26415094,49.43396226
21,23.42857143,7.942380952,72.58714286,23.80952381,33.33333333
21,6.238095238,3.006666667,26.71571429,9.523809524,80.95238095
15,10.53333333,7.402666667,46.25733333,33.33333333,40
29,8.896551724,3.990689655,24.77448276,44.82758621,51.72413793
115,8.313043478,3.218695652,21.09869565,40,57.39130435
27,3.259259259,5.217777778,9.234814815,18.51851852,55.55555556
326,7.159509202,3.019509202,22.36472393,28.52760736,42.02453988
26,14.34615385,10.64807692,54.01384615,15.38461538,76.92307692
79,9.037974684,7.603037975,40.22924051,37.97468354,43.03797468
72,11.69444444,5.656388889,34.56625,19.44444444,77.77777778
52,4.942307692,2.199230769,16.20096154,25,61.53846154
21,6.380952381,2.24,23.71714286,4.761904762,47.61904762
146,3.356164384,1.476917808,8.343013699,22.60273973,62.32876712
254,4.948818898,2.403661417,12.34212598,18.8976378,35.82677165
180,16.16111111,7.178888889,47.84916667,28.33333333,53.33333333
102,16,4.810980392,66.16852941,54.90196078,44.11764706
35,11,12.46114286,40.00314286,34.28571429,57.14285714
16,20.125,7.5975,69.635,12.5,87.5
45,8.177777778,3.908666667,20.07,8.888888889,44.44444444
102,8.362745098,4.673529412,30.50539216,19.60784314,43.1372549
120,20.95833333,13.75433333,56.2795,38.33333333,48.33333333
356,11.61797753,4.771657303,33.06497191,25.56179775,53.65168539
167,7.011976048,3.011377246,22.45580838,28.74251497,40.11976048
39,34.74358974,12.11538462,112.8084615,10.25641026,53.84615385
117,7.991452991,3.794273504,25.61273504,20.51282051,58.11965812
23,6.217391304,7.96,18.92434783,52.17391304,43.47826087
98,3.5,1.722346939,13.65,27.55102041,58.16326531
146,9.767123288,8.561712329,34.66054795,26.02739726,64.38356164
142,8.204225352,4.94584507,36.18126761,21.12676056,67.6056338
156,5.448717949,3.199230769,19.63679487,29.48717949,26.28205128
56,3.821428571,1.897678571,19.6125,25,42.85714286
42,6.452380952,6.707857143,19.16833333,26.19047619,52.38095238
211,9.360189573,4.10042654,27.59545024,20.37914692,54.02843602
27,4.296296296,2.163333333,9.182592593,33.33333333,11.11111111
262,12.22137405,4.727480916,36.41427481,33.20610687,45.41984733
17,6.352941176,4.08,17.58647059,47.05882353,29.41176471
134,9.156716418,5.080298507,24.91350746,23.13432836,67.1641791
325,12.07076923,6.758615385,41.64593846,20,68.92307692
34,7.647058824,4.56,19.435,38.23529412,61.76470588
57,5.561403509,2.052280702,11.34035088,29.8245614,56.14035088
104,7.759615385,7.282115385,23.28259615,14.42307692,55.76923077
146,6.280821918,3.839178082,16.25849315,20.54794521,53.42465753
113,7.150442478,3.054159292,26.51654867,23.89380531,54.86725664
100,15.99,6.6375,38.2625,18,59
213,5.126760563,2.478920188,15.75070423,15.49295775,50.70422535
5,24.6,7.45,71.556,40,40
166,8.222891566,8.224578313,33.25481928,2.409638554,46.98795181
79,19.11392405,9.728227848,66.34518987,16.4556962,75.94936709
53,10.05660377,5.330188679,34.90698113,28.30188679,49.05660377
182,7.137362637,3.367692308,17.68956044,25.27472527,57.14285714
56,14.28571429,5.188392857,41.27946429,35.71428571,60.71428571
128,15.4375,6.540078125,45.75296875,46.875,40.625
97,11.98969072,4.793917526,34.25896907,6.18556701,47.42268041
216,6.402777778,5.135324074,14.82875,18.98148148,39.35185185
217,7.359447005,3.011152074,23.72801843,45.62211982,41.47465438
162,4.734567901,2.212160494,10.2832716,21.60493827,50
24,10.625,6.025416667,23.8775,16.66666667,50
73,7.835616438,7.774931507,31.72931507,34.24657534,47.94520548
144,9.451388889,4.685625,27.63,33.33333333,41.66666667
11,15.81818182,9.863636364,31.57363636,63.63636364,27.27272727
122,11.43442623,5.063360656,22.60032787,35.24590164,49.18032787
24,4.75,3.957916667,14.43333333,25,62.5
10,22.6,16.392,47.614,20,70
27,19.07407407,8.558888889,48.7237037,33.33333333,51.85185185
544,3.841911765,1.80875,13.49976103,24.08088235,51.28676471
5,10,7.526,33.796,40,60
19,5.631578947,2.488947368,16.05157895,15.78947368,68.42105263
142,7.169014085,3.049225352,22.38838028,50.70422535,38.02816901
147,4.993197279,2.488231293,16.22020408,36.73469388,47.61904762
124,7.879032258,7.628467742,31.44483871,27.41935484,49.19354839
160,12.26875,9.7938125,37.5216875,5.625,81.875
34,16.47058824,9.540294118,36.29176471,50,41.17647059
25,14,5.144,25.9732,32,64
45,9.822222222,3.824222222,39.67688889,55.55555556,33.33333333
18,16.66666667,8.384444444,63.77722222,5.555555556,50
27,5.037037037,2.37037037,13.98111111,48.14814815,44.44444444
206,8.912621359,13.05038835,37.60325243,31.55339806,58.73786408
483,6.225672878,3.068716356,19.20853002,47.41200828,50.10351967
94,12.63829787,8.162340426,35.85829787,15.95744681,79.78723404
167,10.41916168,7.139221557,32.89754491,14.97005988,64.07185629
35,13.37142857,7.381714286,44.43285714,11.42857143,57.14285714
34,4.323529412,4.082352941,10.67352941,2.941176471,41.17647059
227,15.60352423,9.945550661,39.84656388,13.65638767,61.23348018
113,8.300884956,5.923716814,22.21274336,1.769911504,37.16814159
164,13.3902439,6.433414634,49.02006098,30.48780488,60.36585366
79,4.113924051,1.653924051,9.618101266,32.91139241,34.17721519
92,9.945652174,5.762282609,24.49184783,13.04347826,40.2173913
355,12.34084507,6.547943662,37.2443662,32.95774648,64.78873239
64,11,3.88765625,34.5053125,35.9375,59.375
31,17.67741935,17.38129032,45.66419355,32.25806452,64.51612903
214,8.014018692,2.705327103,17.62630841,38.78504673,60.74766355
49,3.12244898,1.977142857,8.756326531,16.32653061,46.93877551
41,16.48780488,11.56243902,41.26146341,29.26829268,48.7804878
129,13.46511628,9.730310078,49.04449612,16.27906977,63.56589147
73,8.739726027,3.022465753,26.16986301,26.02739726,58.90410959
55,10.58181818,5.873454545,28.24454545,14.54545455,58.18181818
78,7.512820513,5.051794872,18.14935897,24.35897436,65.38461538
8,17.875,14.285,46.31625,25,62.5
48,18.27083333,5.221458333,37.501875,22.91666667,70.83333333
228,13.61842105,7.330701754,47.46732456,20.61403509,71.92982456
146,6.342465753,3.478013699,15.95945205,6.849315068,82.19178082
61,11.18032787,6.264098361,32.64409836,37.70491803,45.90163934
95,17.33684211,9.628315789,53.05557895,21.05263158,44.21052632
20,2.2,0.089,5.99,75,25
49,8.346938776,5.119795918,21.47918367,48.97959184,40.81632653
32,9.1875,4.285,23.7778125,6.25,62.5
168,13.04166667,8.109404762,47.34690476,13.69047619,35.71428571
394,4.418781726,1.994619289,20.99317259,14.21319797,58.88324873
39,9.923076923,5.697948718,35.42897436,25.64102564,53.84615385
105,12.62857143,7.901619048,30.47171429,14.28571429,27.61904762
31,16.80645161,7.855483871,32.09935484,38.70967742,58.06451613
39,5.153846154,2.118205128,18.35846154,33.33333333,66.66666667
100,4.36,1.8646,10.207,6,45
66,7.409090909,5.121818182,16.98787879,36.36363636,60.60606061
57,9.01754386,6.58754386,20.19368421,38.59649123,52.63157895
119,18.46218487,8.167394958,77.00966387,44.53781513,43.69747899
192,9.359375,4.54390625,29.61286458,17.1875,70.83333333
127,7.464566929,5.566614173,40.07606299,4.724409449,39.37007874
121,9.495867769,6.594628099,22.5714876,19.00826446,22.31404959
50,4.28,2.4824,14.0922,28,44
139,12.50359712,5.865683453,34.01129496,17.98561151,51.79856115
223,6.210762332,2.75632287,21.66986547,31.83856502,60.98654709
376,9.808510638,5.355664894,28.56675532,18.61702128,61.70212766
45,12.06666667,5.264,35.57755556,26.66666667,73.33333333
57,2.473684211,1.884210526,8.055614035,45.61403509,45.61403509
262,7.400763359,3.148320611,24.78744275,19.08396947,67.55725191
96,15.39583333,9.616041667,36.59395833,12.5,84.375
66,11.84848485,3.920757576,42.0180303,46.96969697,50
217,6.01843318,4.530599078,20.45294931,47.46543779,48.38709677
9,8.888888889,3.392222222,18.89555556,33.33333333,66.66666667
107,7.981308411,2.63317757,19.18383178,76.63551402,19.62616822
201,9.995024876,4.759154229,29.94910448,11.94029851,49.75124378
21,6.571428571,4.251428571,25.45571429,42.85714286,52.38095238
69,16.57971014,10.73768116,46.46086957,26.08695652,68.11594203
28,33,16.14,114.5575,35.71428571,57.14285714
3,6.666666667,1.28,9.653333333,66.66666667,0
273,5.183150183,2.450842491,18.18,28.20512821,65.93406593
54,16.22222222,6.992407407,46.50611111,27.77777778,22.22222222
124,10.91129032,2.928870968,31.38016129,44.35483871,51.61290323
209,10.39712919,5.275358852,30.52057416,23.92344498,59.80861244
154,4.194805195,1.213961039,11.40675325,23.37662338,56.49350649
226,11.0840708,4.901902655,37.71650442,18.14159292,66.81415929
326,11.89877301,7.248895706,45.13966258,32.51533742,44.47852761
62,15.38709677,5.232096774,45.54177419,35.48387097,59.67741935
127,4.267716535,1.384566929,9.484173228,12.5984252,48.81889764
150,16,8.116333333,69.02,55.33333333,32.66666667
39,20.56410256,14.45717949,76.43692308,28.20512821,56.41025641
39,17.41025641,8.771282051,66.50153846,30.76923077,61.53846154
276,8.619565217,5.326014493,29.73072464,12.31884058,30.79710145
219,10.2283105,4.94,43.26799087,20.54794521,59.8173516
9,3.666666667,2.014444444,8.503333333,66.66666667,33.33333333
93,5.215053763,2.917419355,14.90247312,17.20430108,63.44086022
133,9.541353383,5.68075188,30.26015038,19.54887218,47.36842105
498,8.654618474,4.376184739,38.54301205,31.72690763,52.81124498
68,13.51470588,6.123235294,41.58911765,8.823529412,60.29411765
156,14.35897436,9.843525641,35.48974359,7.692307692,83.97435897
229,6.76419214,2.977947598,16.2641048,22.27074236,57.6419214
36,3.333333333,1.886388889,11.93861111,22.22222222,36.11111111
256,13.87109375,7.207890625,45.74617188,86.71875,13.28125
24,6.458333333,5.631666667,22.5375,25,58.33333333
294,5.034013605,4.795238095,14.00455782,35.37414966,47.95918367
178,8.258426966,6.463146067,20.8547191,46.06741573,47.19101124
81,5.604938272,6.729506173,15.93432099,76.54320988,22.22222222
51,2.862745098,1.106666667,12.09254902,39.21568627,41.17647059
599,11.43739566,6.32803005,32.22013356,28.38063439,46.41068447
34,14.61764706,8.790882353,32.30911765,29.41176471,55.88235294
86,3.860465116,1.268372093,19.52093023,3.488372093,47.6744186
46,3.97826087,1.083478261,12.03413043,36.95652174,45.65217391
136,14.86764706,8.789779412,47.33544118,32.35294118,57.35294118
23,19.30434783,11.06130435,53.51434783,21.73913043,73.91304348
26,7.192307692,2.403846154,24.58846154,23.07692308,46.15384615
133,18.29323308,12.02654135,36.30511278,38.34586466,61.65413534
71,11.81690141,7.131690141,31.26971831,15.49295775,50.70422535
118,13.91525424,8.053813559,41.72144068,32.20338983,45.76271186
475,5.816842105,3.266736842,22.5956,18.52631579,54.73684211
32,11.15625,7.2121875,36.22875,50,25
92,3.586956522,1.999565217,12.08358696,5.434782609,48.91304348
233,3.931330472,2.66223176,13.52493562,41.63090129,54.07725322
104,14.46153846,11.74836538,38.15211538,27.88461538,36.53846154
76,13.18421053,7.259342105,35.24421053,34.21052632,63.15789474
76,4.263157895,3.021184211,17.36526316,11.84210526,56.57894737
92,4.434782609,1.293913043,11.54619565,28.26086957,43.47826087
60,16.33333333,6.4155,51.027,16.66666667,66.66666667
52,9.980769231,5.385961538,30.64442308,32.69230769,53.84615385
101,9.613861386,5.224257426,25.67445545,7.920792079,48.51485149
6,10.5,6.401666667,26.67666667,0,50
113,21.07964602,11.11628319,58.8039823,31.85840708,57.52212389
88,13.31818182,7.648409091,38.80227273,10.22727273,53.40909091
328,7.353658537,1.781890244,12.04560976,35.67073171,37.80487805
71,10.78873239,5.434929577,28.01366197,47.88732394,43.66197183
158,10.39240506,6.910063291,29.93867089,31.64556962,52.53164557
180,14.9,4.631722222,37.29727778,56.11111111,43.88888889
39,3.025641026,0.969230769,14.59102564,33.33333333,20.51282051
136,3.522058824,2.230661765,8.578897059,32.35294118,54.41176471
84,11.86904762,8.690357143,32.25214286,3.571428571,47.61904762
77,4.961038961,3.09961039,13.85220779,54.54545455,27.27272727
49,7.102040816,2.705306122,12.21673469,26.53061224,55.10204082
27,8.333333333,4.013333333,19.29777778,37.03703704,51.85185185
106,9.867924528,5.46,35.77886792,37.73584906,59.43396226
50,14.06,11.7862,43.5426,26,52
32,14.1875,3.103125,47.9728125,18.75,81.25
307,3.749185668,1.720749186,34.58322476,24.10423453,34.2019544
24,11.33333333,6.289166667,28.7675,25,37.5
40,15.9,7.80375,50.58425,22.5,75
17,5.941176471,3.033529412,20.28941176,41.17647059,41.17647059
41,9.073170732,1.833170732,31.07536585,31.70731707,43.90243902
70,6.585714286,3.089,26.75028571,60,38.57142857
178,13.43820225,9.474438202,50.76410112,45.50561798,32.58426966
886,3.121896163,1.262268623,10.13858916,52.48306998,35.21444695
40,25.825,12.265,70.3895,45,27.5
112,9.714285714,7.754821429,28.54267857,26.78571429,51.78571429
30,14.73333333,8.068333333,52.886,33.33333333,56.66666667
122,24.8442623,11.94237705,68.44336066,20.49180328,65.57377049
13,19.84615385,9.91,43.29,15.38461538,76.92307692
466,5.785407725,3.104806867,14.33766094,20.17167382,24.03433476
46,15.63043478,6.522391304,33.55717391,8.695652174,45.65217391
43,16.20930233,19.31209302,52.24093023,6.976744186,46.51162791
497,8.042253521,3.968692153,16.07841046,50.70422535,23.138833
42,3.69047619,0.49547619,6.473333333,0,95.23809524
22,11.45454545,4.628181818,40.89227273,31.81818182,45.45454545
16,21.75,11.79,56.8725,43.75,56.25
33,11.21212121,5.479393939,33.96969697,6.060606061,18.18181818
72,14.06944444,10.5925,43.80138889,15.27777778,55.55555556
40,15.35,7.29925,68.64375,75,20
123,6.658536585,4.046747967,18.58203252,38.21138211,52.03252033
86,12.63953488,5.554069767,45.56139535,20.93023256,60.46511628
67,4.074626866,2.915522388,8.652537313,31.34328358,62.68656716
57,9.50877193,9.921403509,29.21947368,40.35087719,49.12280702
70,7.714285714,4.352285714,22.24357143,34.28571429,24.28571429
17,8.764705882,7.311176471,22.78470588,17.64705882,35.29411765
134,6.268656716,2.991716418,23.2661194,21.64179104,65.67164179
103,5.145631068,2.123009709,20.28932039,40.77669903,45.63106796
204,10.69607843,4.270637255,36.44151961,54.90196078,26.47058824
190,4.394736842,2.108894737,13.18205263,60,35.78947368
295,9.006779661,6.853118644,25.47186441,43.05084746,45.42372881
26,4.346153846,2.516923077,14.24230769,23.07692308,57.69230769
58,15.84482759,4.999137931,49.01086207,0,34.48275862
21,5.857142857,3.094761905,14.42904762,33.33333333,42.85714286
23,6.043478261,4.15826087,14.65695652,52.17391304,34.7826087
107,4.242990654,3.799345794,17.1217757,25.23364486,68.22429907
32,15.5625,12.76625,54.765625,31.25,53.125
45,10.62222222,5.359777778,28.798,6.666666667,77.77777778
50,4.5,4.1078,8.913,26,70
92,8.076086957,2.573043478,33.25619565,29.34782609,59.7826087
54,10.03703704,6.113333333,29.38111111,38.88888889,37.03703704
68,12.13235294,10.68705882,30.64867647,47.05882353,48.52941176
443,9.704288939,4.01503386,23.53629797,16.70428894,52.37020316
29,13.5862069,22.8,56.96793103,17.24137931,82.75862069
59,9.762711864,4.354067797,36.51576271,54.23728814,42.37288136
65,11.29230769,5.594461538,31.336,3.076923077,43.07692308
221,9.583710407,4.950271493,17.72733032,23.52941176,56.56108597
304,6.157894737,4.358256579,18.30746711,37.82894737,40.46052632
125,14.376,7.4976,47.0028,27.2,62.4
123,11.71544715,8.602195122,32.63430894,24.3902439,60.97560976
206,4.077669903,1.75276699,11.25194175,16.50485437,46.60194175
57,5.824561404,2.931754386,10.87280702,31.57894737,57.89473684
37,4.162162162,1.203783784,14.5972973,27.02702703,67.56756757
39,8.794871795,3.75,17.44179487,15.38461538,56.41025641
93,3.741935484,2.138387097,12.52978495,38.70967742,58.06451613
33,17.90909091,7.540606061,62.57878788,57.57575758,36.36363636
23,12.34782609,5.552608696,33.64173913,21.73913043,69.56521739
47,16.04255319,9.817234043,38.34829787,40.42553191,57.44680851
106,11.29245283,4.31490566,32.72320755,25.47169811,35.8490566
147,12.95918367,8.838367347,32.66564626,13.60544218,61.9047619
52,9.461538462,3.827692308,33.16519231,32.69230769,50
6,8,4.915,26.95833333,83.33333333,16.66666667
208,7.591346154,3.508221154,22.13451923,5.288461538,55.76923077
17,3.352941176,0.828235294,27.32705882,29.41176471,52.94117647
42,9.523809524,5.127857143,20.63238095,50,50
117,5.521367521,2.634700855,22.13803419,24.78632479,50.42735043
57,8.771929825,5.234912281,20.47421053,49.12280702,22.80701754
242,12.61570248,7.705867769,48.90504132,22.72727273,59.91735537
26,3.423076923,0.851538462,7.808076923,26.92307692,38.46153846
20,6.4,2.9965,16.344,25,40
37,11.97297297,5.855945946,30.35567568,40.54054054,51.35135135
32,20.9375,11.4403125,51.1003125,9.375,71.875
231,3.510822511,1.682640693,7.334718615,22.51082251,69.6969697
166,15.45783133,8.518614458,53.20090361,21.68674699,53.01204819
14,9.571428571,3.326428571,34.23142857,28.57142857,57.14285714
34,15.26470588,17.67794118,58.10470588,32.35294118,50
28,8.857142857,5.086428571,33.79571429,32.14285714,39.28571429
17,4.058823529,0.942352941,16.10647059,0,100
75,7.24,4.085866667,20.858,45.33333333,38.66666667
36,6.638888889,5.3075,22.03833333,83.33333333,16.66666667
32,6.03125,1.8696875,12.0215625,3.125,31.25
10,26,8.494,84.67,20,60
214,14.24299065,5.877009346,55.81574766,48.13084112,47.19626168
157,4.840764331,3.340254777,16.2443949,36.94267516,47.77070064
506,5.413043478,2.853300395,14.87602767,16.00790514,67.98418972
74,12.17567568,6.08,35.395,21.62162162,22.97297297
141,10.60992908,4.100780142,38.29531915,27.65957447,70.92198582
117,14.28205128,6.501025641,43.56649573,34.18803419,57.26495726
34,11.17647059,5.36,32.96764706,5.882352941,52.94117647
53,8.188679245,2.713962264,27.60981132,24.52830189,67.9245283
29,29.68965517,14.11655172,92.5562069,10.34482759,17.24137931
62,24.83870968,7.914516129,74.18580645,35.48387097,64.51612903
97,5.536082474,2.286701031,12.91659794,39.17525773,25.77319588
21,2.571428571,1.622857143,7.941904762,76.19047619,23.80952381
95,6.873684211,2.144421053,20.46031579,34.73684211,35.78947368
516,4.775193798,1.053178295,26.15753876,24.6124031,70.15503876
36,6.277777778,2.5075,15.32972222,33.33333333,44.44444444
216,7.652777778,5.509259259,26.00828704,11.11111111,51.38888889
182,9.543956044,6.698736264,27.91230769,16.48351648,53.84615385
43,33.51162791,12.68511628,93.97232558,23.25581395,34.88372093
42,5.619047619,2.082857143,14.14833333,33.33333333,40.47619048
194,11.87628866,5.146340206,36.46494845,21.64948454,68.55670103
52,2.884615385,1.130192308,5.020384615,46.15384615,51.92307692
34,11.44117647,3.907647059,40.66264706,5.882352941,82.35294118
71,9.422535211,4.406197183,24.7028169,32.3943662,50.70422535
146,4.349315068,2.165273973,14.95568493,21.23287671,46.57534247
109,24.60550459,12.22880734,72.41256881,44.95412844,55.04587156
35,11.65714286,12.68342857,53.93514286,68.57142857,25.71428571
136,12.66911765,9.546176471,40.58345588,22.05882353,61.02941176
182,9.565934066,4.390054945,33.45516484,24.72527473,48.9010989
162,10.18518519,5.38882716,42.20154321,27.77777778,64.81481481
130,4.207692308,1.839692308,10.98976923,16.92307692,20.76923077
12,7.583333333,2.9875,20.1175,25,50
132,19.06818182,9.555454545,79.06030303,56.06060606,37.87878788
9,5.333333333,1.906666667,19.11888889,22.22222222,55.55555556
113,10.69911504,7.485752212,26.00132743,37.16814159,42.47787611
5,11.2,6.03,44.444,0,100
68,9.191176471,5.575,21.66573529,22.05882353,54.41176471
200,8.945,4.4519,29.4952,55,33.5
63,15.98412698,7.084761905,53.25507937,19.04761905,53.96825397
181,14.00552486,8.576353591,33.04265193,29.83425414,57.45856354
96,6.791666667,4.430104167,25.50625,35.41666667,54.16666667
12,7.083333333,3.683333333,16.44916667,75,25
139,16.15827338,6.833021583,30.90007194,13.66906475,75.53956835
240,6.575,3.928291667,19.2075,36.25,55.41666667
352,6.014204545,3.476534091,28.87821023,32.67045455,62.21590909
70,3.742857143,1.049857143,9.633571429,14.28571429,64.28571429
87,8.344827586,5.832643678,29.91724138,44.82758621,41.37931034
198,5.409090909,3.236212121,24.69752525,23.23232323,54.54545455
48,10.16666667,5.201875,23.61895833,16.66666667,64.58333333
79,41.3164557,16.59759494,109.9874684,53.16455696,41.7721519
216,19.49537037,8.350092593,60.10652778,61.57407407,28.7037037
31,11.74193548,10.57032258,34.48096774,19.35483871,51.61290323
113,21.92035398,12.9979646,62.25849558,20.3539823,61.0619469
22,9.318181818,6.218636364,20.15045455,18.18181818,59.09090909
111,13.17117117,5.106576577,42.60369369,6.306306306,36.03603604
31,11.61290323,5.328709677,35.33193548,32.25806452,54.83870968
211,8.744075829,4.142037915,41.23293839,11.84834123,68.72037915
112,18.1875,13.25973214,47.09339286,38.39285714,33.92857143
62,4.677419355,1.578225806,13.55209677,29.03225806,27.41935484
315,7.501587302,3.67047619,26.52453968,21.9047619,73.01587302
12,6.416666667,4.780833333,26.2625,33.33333333,33.33333333
1223,3.336058872,1.202019624,13.45096484,31.1529027,56.50040883
76,13.13157895,7.044342105,36.40394737,15.78947368,63.15789474
10,2.8,0.532,13.523,10,70
72,10.65277778,5.465833333,40.96611111,4.166666667,68.05555556
31,9.387096774,4.253548387,28.71774194,45.16129032,51.61290323
31,7.258064516,3.164193548,27.4816129,29.03225806,58.06451613
382,3.890052356,3.59591623,18.45212042,38.48167539,15.44502618
92,8.5,5.205869565,21.22891304,21.73913043,56.52173913
199,8.658291457,7.786582915,30.64055276,37.68844221,53.76884422
713,4.936886396,2.824754558,17.41172511,12.6227209,45.58204769
34,10.82352941,4.792352941,34.06205882,8.823529412,70.58823529
75,18.32,5.987066667,49.29013333,6.666666667,90.66666667
20,17.35,9.3995,58.2055,15,65
69,7.652173913,4.086086957,26.53086957,18.84057971,63.76811594
60,6.966666667,2.7955,30.568,76.66666667,21.66666667
119,4.31092437,0.694621849,8.152184874,24.3697479,72.26890756
206,6.097087379,2.941407767,18.27475728,25.72815534,47.08737864
44,4.136363636,2.595681818,11.10181818,15.90909091,50
152,9.664473684,3.357302632,20.6275,23.68421053,48.02631579
135,5.562962963,1.652222222,10.88481481,4.444444444,28.88888889
238,7.24789916,4.500168067,24.73680672,29.83193277,47.89915966
